Contact	NrofDelivered
500	0.0
1000	0.0
1500	0.0
2000	0.8130081300813009
2500	0.6369426751592357
3000	1.5873015873015872
3500	1.8018018018018018
4000	1.9455252918287937
4500	1.718213058419244
5000	1.8461538461538463
5500	2.801120448179272
6000	4.336734693877551
6500	5.386416861826698
7000	5.434782608695652
7500	5.870445344129554
8000	6.2857142857142865
8500	6.474820143884892
9000	6.313993174061433
9500	6.807131280388978
10000	6.976744186046512
10500	6.764705882352941
11000	6.732117812061711
11500	6.702412868632708
12000	6.93196405648267
12500	6.765067650676507
13000	6.872037914691943
13500	6.947608200455581
14000	7.056229327453142
14500	7.0138150903294365
15000	7.304526748971194
15500	7.171314741035857
16000	7.41097208854668
16500	7.771535580524344
17000	7.930720145852324
17500	8.12720848056537
18000	8.505154639175258
18500	8.528428093645484
19000	8.72756933115824
19500	8.578236695790311
20000	8.766485647788985
20500	8.712121212121213
21000	8.727810650887575
21500	8.573487031700289
22000	9.148486980999296
22500	9.166092350103378
23000	9.238031018206339
23500	9.253139458030404
24000	9.249676584734798
24500	9.125475285171103
25000	9.073958980733375
25500	9.063260340632603
26000	9.339678762641284
26500	9.415204678362574
27000	9.357060849598163
27500	9.408450704225352
28000	9.402654867256636
28500	9.363091997822536
29000	9.46524064171123
29500	9.568874868559412
30000	9.50413223140496
30500	9.432048681541582
31000	9.31738913801694
31500	9.313725490196079
32000	9.270883631096089
32500	9.272467902995722
33000	9.222846441947565
33500	9.208103130755065
34000	9.264305177111716
34500	9.192825112107624
35000	9.247787610619469
35500	9.15431560592851
36000	9.196390201976794
36500	9.291472210436996
37000	9.277058086084413
37500	9.398186314921682
38000	9.39406262708418
38500	9.50661853188929
39000	9.565217391304348
39500	9.562841530054644
40000	9.51830443159923
40500	9.512937595129376
41000	9.613218174990612
41500	9.799554565701559
42000	9.846266471449487
42500	9.797541576283441
43000	9.892857142857144
43500	10.042432814710041
44000	10.045502275113757
44500	10.07617728531856
45000	10.02737850787132
45500	10.050761421319796
46000	10.063523905048479
46500	10.122394971882235
47000	10.107948969578018
47500	10.042112082928409
48000	10.028836911246396
48500	9.958769425943546
49000	9.987437185929648
49500	9.94715573515698
50000	10.033856571252693
50500	10.054844606946983
51000	10.009044317154055
51500	9.997015816174276
52000	9.98522895125554
52500	9.961910342806915
53000	9.988385598141695
53500	10.046056419113414
54000	10.131278538812785
54500	10.087595365922578
55000	10.028011204481793
55500	9.950110864745012
56000	9.939593629873695
56500	9.989112683723462
57000	9.959514170040485
57500	9.919786096256685
58000	9.949588750331653
58500	9.897341405633062
59000	9.9113197704747
59500	9.997409997409997
60000	9.987163029525032
60500	10.038216560509554
61000	10.05812484205206
61500	10.100250626566416
62000	10.126897238118936
62500	10.195013576894594
63000	10.17156862745098
63500	10.182260024301337
64000	10.17357762777242
64500	10.253346080305928
65000	10.299003322259136
