Node 89	54.53394	82.4803	88.39327999999999	74.41674	81.56264	66.04204	82.56202	82.46940000000001	81.12884	73.50132	77.54122	68.92094	
Node 90	80.3584	85.63576	93.54846	75.50668	86.85853999999999	85.8043	79.56618	83.03211999999999	87.48822000000001	75.19145999999999	86.72702	87.9163	
Node 91	95.49208	95.09048	82.39566	86.58572	87.65404	73.16476	90.22012000000001	88.3003	88.3162	70.42515999999999	68.55606	79.70392	
Node 92	91.53792	73.58474000000001	83.31748	75.13592	75.13592	89.2711	74.97034000000001	79.5313	67.16896	79.92346	70.31744	85.12336	
Node 93	84.44876000000001	97.98178	78.71401999999999	75.66382	81.21634	79.82718	93.50056	88.6868	59.859320000000004	96.5879	81.44386	80.52824	
Node 94	93.84336	78.75774	95.31812	81.56966	97.87312	67.10414	75.43298	97.45833999999999	81.11944	81.51084	81.07621999999999	74.49683999999999	
Node 95	75.04456	81.23782	82.5169	86.76648	85.95284	96.02720000000001	74.80044	88.63258	73.78753999999999	88.53288	67.37462	90.59534000000001	
Node 96	79.77774	93.2963	93.83848	80.20844	75.50278	70.54434	54.99642	84.85482	80.31076	88.6751	73.3545	67.98376	
Node 97	73.98678	83.08796000000001	80.11646	95.03116	83.9859	79.90366	85.57401999999999	70.91076	61.106660000000005	83.21378	82.66478000000001	94.62534000000001	
Node 98	84.30579999999999	95.53591999999999	74.65922	70.76694	82.59204	76.98032	79.95972	84.52978	99.15545999999999	80.22408	93.99448	90.88638	
Node 99	76.32032	79.14648	86.87407999999999	73.04614000000001	92.7339	92.62886	88.47808	84.97836	69.79164	71.76249999999999	85.89681999999999	83.7732	
Node 100	89.76548	78.17092	88.64774	86.66852	75.12308	76.2351	82.5081	86.04648	69.1301	78.69467999999999	61.71038	79.4949	
Node 101	78.2831	87.97122	87.9128	84.8565	92.7339	72.88998	77.58136	92.32994	76.198	71.2353	79.75912	81.01808	
Node 102	90.80636	82.80566	80.67432	79.9672	84.05718	75.11250000000001	87.50854	75.60835999999999	91.91014	84.87136	85.42530000000001	84.1487	
Node 103	79.1397	76.75216	84.10486	83.85000000000001	87.82884	68.04726	81.7478	97.67402	91.91744	84.08088000000001	73.30216	75.3584	
Node 104	76.68912	87.11988000000001	87.83298	81.47670000000001	91.69426	81.02702000000001	72.27782	86.70124	78.05322	77.39508000000001	76.09797999999999	77.75182000000001	
Node 105	77.07372	81.06784	90.70192	94.24604	77.3003	86.15916	75.16864	99.94448	77.36298000000001	82.74778	70.0325	86.25352	
Node 106	83.32456	79.9159	80.63818	81.07424	85.76326	71.56514	86.65774	80.60732	72.6207	82.75268	65.94337999999999	73.73706	
Node 107	80.6283	86.7717	87.67178	93.7048	75.60334	66.2872	78.03179999999999	90.42878	83.0098	86.24032	81.31408	88.72108	
Node 108	73.69698	82.70958	83.2911	76.53578	80.81085999999999	83.37084	90.29026	77.13338	97.10343999999999	82.74778	85.31718000000001	87.8909	
Node 109	69.10300000000001	86.00324	69.91576	84.40262	98.57576	84.52730000000001	70.53580000000001	85.18082	75.67152	66.52494	84.48214	78.10182	
Node 110	88.88522	97.88548	98.94948	83.66872	82.72564	78.1853	76.32918	79.32867999999999	70.41602	81.82086	77.99553999999999	92.97806	
Node 111	88.33838	81.4776	75.90296	81.84698	74.9845	73.5534	84.20588	81.76898	83.94592	83.0005	88.17160000000001	97.64092	
Node 112	98.99994	88.31188	88.98088	83.66408	79.92757999999999	84.93444	82.57072	80.014	80.6326	63.31236	80.11884	99.82974	
Node 113	80.62654	92.3861	79.34832	78.80954	76.05228000000001	88.7629	83.53662	73.46372	76.35154	85.33032	79.95552	74.39214	
Node 114	75.5397	77.14334000000001	83.158	83.76912	81.55532	74.07902	90.22012000000001	80.61238	88.4963	81.99828	78.12402	86.23362	
Node 115	93.84336	97.81917999999999	77.9507	90.66758	79.79212	84.21836	81.57936	96.481	70.75242	76.04368000000001	81.75028	69.64865999999999	
Node 116	84.4648	77.40302	84.89564	79.05292	80.12168	66.20703999999999	73.30444	96.4886	72.51714	73.30886	80.59136	86.53764000000001	
Node 117	94.64174	80.86964	69.28668	91.85531999999999	80.76308	78.29212	81.5146	78.68732	82.60925999999999	91.41080000000001	81.43002	82.89036	
Node 118	73.63132	95.39828	96.81729999999999	97.85983999999999	77.06568	91.9193	89.77264000000001	99.38802	99.0157	79.16574	69.61036	65.80656	
Node 119	95.10558	80.86926	87.81006000000001	81.53312	76.52402000000001	85.99896	89.3044	68.28104	93.77748	97.38928	68.61236	81.45316	
