Contact	NrofDelivered
8000	9.923664122137405
2500	0.0
10500	13.043478260869565
5000	5.660377358490567
13000	13.023255813953488
7500	9.795918367346939
2000	0.0
10000	12.844036697247708
4500	5.594405594405594
12500	12.590799031477
7000	9.691629955947137
1500	0.0
9500	13.504823151125404
4000	6.349206349206349
12000	12.562814070351758
6500	9.047619047619047
14500	13.179916317991633
1000	0.0
9000	12.925170068027212
3500	3.669724770642202
11500	12.66490765171504
6000	8.290155440414509
14000	13.14655172413793
500	0.0
8500	11.510791366906476
3000	1.0869565217391304
11000	12.98342541436464
5500	5.649717514124294
13500	13.422818791946309

